"Reference code","Product ID","Product name","Product Combinations ID","Combinations (Attribute - value pair)","Quantity","Final price (pre-tax)"
"W12018-WLS340101NC0DA","14185","Catherine Zip Top - ""Early Evening Flowing into Fall""","10416","Haut Zippé Catherine  - ""Soirée Glissant Vers l'Automne"" : Taille - XL","0","159.00"
"A10046-WNS0801NC1BA","14186","Kaplan Tank ""Geese Spirit""","10422","Débardeur Kaplan ""L'Esprit de l'Outarde"" : Taille - XP","1","129.00"
"A10046-WNS0801NC1BA","14186","Kaplan Tank ""Geese Spirit""","10423","Débardeur Kaplan ""L'Esprit de l'Outarde"" : Taille - P","0","129.00"
"A10046-WNS0801NC1BA","14186","Kaplan Tank ""Geese Spirit""","10424","Débardeur Kaplan ""L'Esprit de l'Outarde"" : Taille - M","0","129.00"
"A10046-WNS0801NC1BA","14186","Kaplan Tank ""Geese Spirit""","10425","Débardeur Kaplan ""L'Esprit de l'Outarde"" : Taille - L","1","129.00"
"A10046-WNS0801NC1BA","14186","Kaplan Tank ""Geese Spirit""","10426","Débardeur Kaplan ""L'Esprit de l'Outarde"" : Taille - XL","0","129.00"
"A16058-WPA1301NC04A","14601","Brooke Jogger ""Silent Seekers""","10562","Jogger Brooke ""En Quête de Silence"" : Taille - XP","1","159.00"
"A16058-WPA1301NC04A","14601","Brooke Jogger ""Silent Seekers""","10563","Jogger Brooke ""En Quête de Silence"" : Taille - P","1","159.00"
"A16058-WPA1301NC04A","14601","Brooke Jogger ""Silent Seekers""","10564","Jogger Brooke ""En Quête de Silence"" : Taille - M","1","159.00"
"A16058-WPA1301NC04A","14601","Brooke Jogger ""Silent Seekers""","10565","Jogger Brooke ""En Quête de Silence"" : Taille - L","0","159.00"
"A16058-WPA1301NC04A","14601","Brooke Jogger ""Silent Seekers""","10566","Jogger Brooke ""En Quête de Silence"" : Taille - XL","0","159.00"
"4DIR700-10","14661","Hoodie Poncho ""Four Directions""","10583","Taille - P","1","209.00"
"4DIR700-10","14661","Hoodie Poncho ""Four Directions""","10584","Taille - M","0","209.00"
"4DIR700-10","14661","Hoodie Poncho ""Four Directions""","10585","Taille - L","1","209.00"
"4DIR700-10","14661","Hoodie Poncho ""Four Directions""","10586","Taille - XL","0","209.00"
"WSK0501NC1JA","14758","Elaine Skirt ""Carried Away Under The Blue Moon""","10620","Jupe Elaine ""Emportée Sous La Lune Bleu"" : Taille - P","1","149.00"
"WSK0501NC1JA","14758","Elaine Skirt ""Carried Away Under The Blue Moon""","10621","Jupe Elaine ""Emportée Sous La Lune Bleu"" : Taille - M","1","149.00"
"WSK0501NC1JA","14758","Elaine Skirt ""Carried Away Under The Blue Moon""","10622","Jupe Elaine ""Emportée Sous La Lune Bleu"" : Taille - L","0","149.00"
"WSK0501NC1JA","14758","Elaine Skirt ""Carried Away Under The Blue Moon""","10623","Jupe Elaine ""Emportée Sous La Lune Bleu"" : Taille - XL","0","149.00"
"WSK0501NC1JA","14758","Elaine Skirt ""Carried Away Under The Blue Moon""","10624","Jupe Elaine ""Emportée Sous La Lune Bleu"" : Taille - XP","0","149.00"
"WAC0901NC1JA","14760","Nora Scarf ""Carried Away Under The Blue Moon""","","Foulard Nora ""Emportée Sous La Lune Bleu""","2","69.00"
"MSS0701NC05A","14761","Salvadore Tee for Men ""Carried Away Under The Blue Moon""","10630","Salvador Tee pour Homme ""Emportée Sous La Lune Bleu"" : Taille - XP","1","89.00"
"MSS0701NC05A","14761","Salvadore Tee for Men ""Carried Away Under The Blue Moon""","10631","Salvador Tee pour Homme ""Emportée Sous La Lune Bleu"" : Taille - P","1","89.00"
"MSS0701NC05A","14761","Salvadore Tee for Men ""Carried Away Under The Blue Moon""","10632","Salvador Tee pour Homme ""Emportée Sous La Lune Bleu"" : Taille - M","1","89.00"
"MSS0701NC05A","14761","Salvadore Tee for Men ""Carried Away Under The Blue Moon""","10633","Salvador Tee pour Homme ""Emportée Sous La Lune Bleu"" : Taille - L","1","89.00"
"MSS0701NC05A","14761","Salvadore Tee for Men ""Carried Away Under The Blue Moon""","10634","Salvador Tee pour Homme ""Emportée Sous La Lune Bleu"" : Taille - XL","1","89.00"
"WLS1701NC0BB","14769","Mia Turtleneck ""Zenith II""","10641","Col Roulé Mia ""Zenith II"" : Taille - XP","0","149.00"
"WLS1701NC0BB","14769","Mia Turtleneck ""Zenith II""","10642","Col Roulé Mia ""Zenith II"" : Taille - P","1","149.00"
"WLS1701NC0BB","14769","Mia Turtleneck ""Zenith II""","10643","Col Roulé Mia ""Zenith II"" : Taille - M","1","149.00"
"WLS1701NC0BB","14769","Mia Turtleneck ""Zenith II""","10644","Col Roulé Mia ""Zenith II"" : Taille - L","1","149.00"
"WLS1701NC0BB","14769","Mia Turtleneck ""Zenith II""","10645","Col Roulé Mia ""Zenith II"" : Taille - XL","0","149.00"
"WLS1701NC0BA","14770","Mia Turtleneck ""Zenith""","10646","Col Roulé Mia ""Zenith"" : Taille - XP","1","149.00"
"WLS1701NC0BA","14770","Mia Turtleneck ""Zenith""","10647","Col Roulé Mia ""Zenith"" : Taille - P","0","149.00"
"WLS1701NC0BA","14770","Mia Turtleneck ""Zenith""","10648","Col Roulé Mia ""Zenith"" : Taille - M","0","149.00"
"WLS1701NC0BA","14770","Mia Turtleneck ""Zenith""","10649","Col Roulé Mia ""Zenith"" : Taille - L","0","149.00"
"WLS1701NC0BA","14770","Mia Turtleneck ""Zenith""","10650","Col Roulé Mia ""Zenith"" : Taille - XL","1","149.00"
"CURRMITT","14802","""Current"" Mittens","10665","Mitaines ""Currant"" : Taille - P","0","58.00"
"CURRMITT","14802","""Current"" Mittens","10666","Mitaines ""Currant"" : Taille - M","2","58.00"
"CURRMITT","14802","""Current"" Mittens","10667","Mitaines ""Currant"" : Taille - L","0","58.00"
"SANDMITT","14807","""Sand"" Mittens","10671","Mitaines ""Sand"" : Taille - M","2","58.00"
"SANDMITT","14807","""Sand"" Mittens","10672","Mitaines ""Sand"" : Taille - L","0","58.00"
"SANDMITT","14807","""Sand"" Mittens","10673","Mitaines ""Sand"" : Taille - P","0","58.00"
"NIBIMITT","14808","""Nibi"" Mittens","10674","Mitaines ""Nibi"" : Taille - M","2","58.00"
"NIBIMITT","14808","""Nibi"" Mittens","10675","Mitaines ""Nibi"" : Taille - L","0","58.00"
"NIBIMITT","14808","""Nibi"" Mittens","10676","Mitaines ""Nibi"" : Taille - P","0","58.00"
"FLEUMITT","14810","""Fleurs"" Mittens","10680","Mitaines ""Fleurs"" : Taille - M","2","58.00"
"FLEUMITT","14810","""Fleurs"" Mittens","10681","Mitaines ""Fleurs"" : Taille - L","0","58.00"
"FLEUMITT","14810","""Fleurs"" Mittens","10682","Mitaines ""Fleurs"" : Taille - P","0","58.00"
"SCA0201NC0YA","14828","Aspen Scarf ""Refuge""","","Foulard Aspen ""Refuge""","6","79.00"
"SCA0201NC1JA","14829","Aspen Scarf ""Carried Away Under The Blue Moon""","","Foulard Aspen ""Emportée Sous La Lune Bleu""","4","79.00"
"SCA0201NC0BA","14830","Aspen Scarf ""Zenith""","","Foulard Aspen ""Zenith""","6","79.00"
"SCA0201NC04A","14832","Aspen Scarf ""Silent Seekers""","","Foulard Aspen ""En Quête de Silence""","2","79.00"
"SCA0201NCIBA","14833","Aspen Scarf ""Geese Spirit""","","Foulard Aspen ""L'Esprit de l'Outarde""","5","79.00"
"SCA0201NC05A","14834","Aspen Scarf ""Northern Keepers""","","Foulard Aspen ""Gardiens du Nord""","6","79.00"
"SCA0201NCODA","15020","Aspen Scarf ""Early Evening Flowing Into Fall""","","Foulard Aspen ""Soirée Glissant Vers l'Automne""","4","79.00"
"SCA0201NC0IA","15178","Aspen Scarf ""Wisdom Keepers""","","Foulard Aspen ""Gardiens de la Sagesse""","4","79.00"
"WAC0801NC0DB","15199","Ava Poncho ""Early Evening Flowing into Fall""","","Poncho Ava ""Soirée Glissant vers l'Automne""","4","109.00"
"WAC0801NC17A","15200","Ava Poncho ""Inner Memories""","","Poncho Ava ""Mémoires Ancestrales""","5","109.00"
"WLS1801NC0IA","15454","Patti Tunic II ""Wisdom Keepers"" Plus Size","11628","Tunique Patti II ""Gardiens de la Sagesse"" Taille Plus : Taille - 1X","1","119.00"
"WLS1801NC0IA","15454","Patti Tunic II ""Wisdom Keepers"" Plus Size","11629","Tunique Patti II ""Gardiens de la Sagesse"" Taille Plus : Taille - 2X","1","119.00"
"WLS1801NC0IA","15454","Patti Tunic II ""Wisdom Keepers"" Plus Size","11630","Tunique Patti II ""Gardiens de la Sagesse"" Taille Plus : Taille - 3X","1","119.00"
